id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff
653,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password,Connect to trip plan - Trip Planner,TRAN_NA,12,11,7.5,6,90
654,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Trip plan cloud database->Trip plan cloud database:Get personnel trip plan information->Get personnel trip plan information:Trip plan homepage,Connect to trip plan - Trip Planner,TRAN_NA,14,13,10.5,6,147
655,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book->Travel Book:Already logged in?,Connect to trip plan - Trip Planner,TRAN_NA,13,12,8.666666666666666,6,112.66666666666666
656,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Trip plan cloud database->Trip plan cloud database:Get personnel trip plan information->Get personnel trip plan information:Trip plan homepage,Connect to trip plan - Trip Planner,TRAN_NA,7,6,12,3,84
657,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book->Travel Book:Already logged in?->Already logged in?:Login page->Login page:check login,Connect to trip plan - Trip Planner,TRAN_NA,8,7,8.25,4,66
658,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book,Connect to trip plan - Trip Planner,TRAN_NA,8,7,9.25,4,74
659,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Trip plan cloud database->Trip plan cloud database:Get personnel trip plan information->Get personnel trip plan information:Trip plan homepage,Connect to trip plan - Trip Planner,TRAN_NA,10,9,13.25,4,132.5
660,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Connect to trip plan cloud database,Connect to trip plan - Trip Planner,TRAN_NA,12,11,8.166666666666666,6,98
661,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Travel Book->Travel Book:Already logged in?,Connect to trip plan - Trip Planner,TRAN_NA,13,12,8.666666666666666,6,112.66666666666666
662,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Connect to trip plan cloud database,Connect to trip plan - Trip Planner,TRAN_NA,9,8,6.4,5,57.6
663,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Travel Book->Travel Book:Already logged in?->Already logged in?:Login page->Login page:check login,Connect to trip plan - Trip Planner,TRAN_NA,12,11,7.166666666666667,6,86
664,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password,Connect to trip plan - Trip Planner,TRAN_NA,12,11,7.5,6,90
665,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Trip plan cloud database->Trip plan cloud database:Get personnel trip plan information->Get personnel trip plan information:Trip plan homepage,Connect to trip plan - Trip Planner,TRAN_NA,14,13,10.5,6,147
666,stl#Traveler:Login page->Traveler:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book->Travel Book:Already logged in?,Connect to trip plan - Trip Planner,TRAN_NA,13,12,8.666666666666666,6,112.66666666666666
667,stl#Traveler:Travel Book->Traveler:Travel Book->Travel Book:Already logged in?->Already logged in?:Login page->Login page:check login->check login:Travel Book->Travel Book:Already logged in?,Connect to trip plan - Trip Planner,TRAN_NA,7,6,9.333333333333334,3,65.33333333333334
668,stl#Traveler:Travel Book->Traveler:Travel Book->Travel Book:Already logged in?->Already logged in?:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Trip plan cloud database->Trip plan cloud database:Get personnel trip plan information->Get personnel trip plan information:Trip plan homepage,Connect to trip plan - Trip Planner,TRAN_NA,9,8,11.5,4,103.5
669,stl#Traveler:Travel Book->Traveler:Travel Book->Travel Book:Already logged in?->Already logged in?:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book->Travel Book:Already logged in?,Connect to trip plan - Trip Planner,TRAN_NA,8,7,8.75,4,70
670,stl#Traveler:Travel Book->Traveler:Travel Book->Travel Book:Already logged in?->Already logged in?:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Connect to trip plan cloud database,Connect to trip plan - Trip Planner,TRAN_NA,11,10,7,6,77
671,stl#Traveler:Travel Book->Traveler:Travel Book->Travel Book:Already logged in?->Already logged in?:Login page->Login page:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Travel Book->Travel Book:Already logged in?,Connect to trip plan - Trip Planner,TRAN_NA,12,11,7.5,6,90
672,stl#Traveler:Travel Book->Traveler:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Trip plan cloud database->Trip plan cloud database:Get personnel trip plan information->Get personnel trip plan information:Trip plan homepage,Connect to trip plan - Trip Planner,TRAN_NA,7,6,12.666666666666666,3,88.66666666666666
673,stl#Traveler:Travel Book->Traveler:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Travel Book->Travel Book:Already logged in?,Connect to trip plan - Trip Planner,TRAN_NA,6,5,9,3,54
674,stl#Traveler:Travel Book->Traveler:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Travel Book->Travel Book:Already logged in?,Connect to trip plan - Trip Planner,TRAN_NA,10,9,6.166666666666667,6,61.66666666666667
675,stl#Traveler:Travel Book->Traveler:Travel Book->Travel Book:Already logged in?->Already logged in?:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password->Email password:Display home page->Display home page:Is username/password correct?->Is username/password correct?:check login->check login:Connect to trip plan cloud database->Connect to trip plan cloud database:Email password,Connect to trip plan - Trip Planner,TRAN_NA,10,9,6.166666666666667,6,61.66666666666667
